run,judge_model,language,dimension,protocol,k_per_class,n_calibration,n_test,repeat,baseline_threshold,selected_threshold,full_group_baseline_balanced_accuracy,test_baseline_balanced_accuracy,test_calibrated_balanced_accuracy,delta_balanced_accuracy
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,20,4,5,0.6,0.6666666666666666,0.5,-0.16666666666666663
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,21,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,22,4,3,0.6,0.6666666666666666,0.5,-0.16666666666666663
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,23,4,5,0.6,0.5,0.16666666666666666,-0.33333333333333337
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,24,4,3,0.6,0.6666666666666666,0.5,-0.16666666666666663
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,25,4,4,0.6,0.8333333333333333,0.8333333333333333,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,26,4,3,0.6,0.6666666666666666,0.5,-0.16666666666666663
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,27,4,4,0.6,0.8333333333333333,0.8333333333333333,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,28,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,29,4,5,0.6,0.6666666666666666,0.5,-0.16666666666666663
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,30,4,5,0.6,0.5,0.3333333333333333,-0.16666666666666669
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,31,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,32,4,5,0.6,0.8333333333333333,0.6666666666666666,-0.16666666666666663
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,33,4,5,0.6,0.5,0.3333333333333333,-0.16666666666666669
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,34,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,35,4,4,0.6,0.6666666666666666,0.6666666666666666,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,36,4,3,0.6,0.6666666666666666,0.5,-0.16666666666666663
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,37,4,3,0.6,0.6666666666666666,0.5,-0.16666666666666663
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,38,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,39,4,5,0.6,0.5,0.3333333333333333,-0.16666666666666669
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,40,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,41,4,4,0.6,0.3333333333333333,0.3333333333333333,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,42,4,5,0.6,1.0,0.8333333333333333,-0.16666666666666674
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,43,4,4,0.6,0.3333333333333333,0.3333333333333333,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,44,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,45,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,46,4,5,0.6,0.5,0.3333333333333333,-0.16666666666666669
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,47,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,48,4,5,0.6,0.6666666666666666,0.5,-0.16666666666666663
wmt ref-free audit zh-en,gpt-4.1-mini,zh-en,translation_quality_ref_free,P2_explicit_pivot,12,24,6,49,4,4,0.6,0.5,0.5,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,0,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,1,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,2,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,3,4,4,0.6333333333333333,0.6071428571428571,0.6071428571428571,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,4,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,5,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,6,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,7,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,8,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,9,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,10,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,11,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,12,4,3,0.6333333333333333,0.6071428571428571,0.5357142857142857,-0.0714285714285714
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,13,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,14,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,15,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,16,4,4,0.6333333333333333,0.6071428571428571,0.6071428571428571,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,17,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,18,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,19,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,20,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,21,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,22,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,23,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,24,4,4,0.6333333333333333,0.6071428571428571,0.6071428571428571,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,25,4,3,0.6333333333333333,0.6071428571428571,0.5357142857142857,-0.0714285714285714
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,26,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,27,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,28,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,29,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,30,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,31,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,32,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,33,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,34,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,35,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,36,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,37,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,38,4,3,0.6333333333333333,0.6071428571428571,0.5357142857142857,-0.0714285714285714
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,39,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,40,4,4,0.6333333333333333,0.6071428571428571,0.6071428571428571,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,41,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,42,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,43,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,44,4,4,0.6333333333333333,0.6071428571428571,0.6071428571428571,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,45,4,2,0.6333333333333333,0.6428571428571428,0.5,-0.1428571428571428
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,46,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,47,4,3,0.6333333333333333,0.6071428571428571,0.5357142857142857,-0.0714285714285714
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,48,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,1,2,28,49,4,5,0.6333333333333333,0.6428571428571428,0.75,0.1071428571428572
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,0,4,5,0.6333333333333333,0.6538461538461539,0.7692307692307692,0.11538461538461531
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,1,4,4,0.6333333333333333,0.5769230769230769,0.5769230769230769,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,2,4,4,0.6333333333333333,0.6153846153846154,0.6153846153846154,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,3,4,4,0.6333333333333333,0.6153846153846154,0.6153846153846154,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,4,4,2,0.6333333333333333,0.6538461538461539,0.5,-0.15384615384615385
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,5,4,5,0.6333333333333333,0.6153846153846154,0.7307692307692308,0.11538461538461542
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,6,4,5,0.6333333333333333,0.6538461538461539,0.7692307692307692,0.11538461538461531
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,7,4,2,0.6333333333333333,0.6538461538461539,0.5,-0.15384615384615385
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,8,4,5,0.6333333333333333,0.6538461538461539,0.7692307692307692,0.11538461538461531
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,9,4,3,0.6333333333333333,0.6153846153846154,0.5384615384615384,-0.07692307692307698
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,10,4,4,0.6333333333333333,0.6153846153846154,0.6153846153846154,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,11,4,5,0.6333333333333333,0.6538461538461539,0.7307692307692308,0.07692307692307698
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,12,4,5,0.6333333333333333,0.6538461538461539,0.7692307692307692,0.11538461538461531
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,13,4,5,0.6333333333333333,0.6538461538461539,0.7307692307692308,0.07692307692307698
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,14,4,5,0.6333333333333333,0.6153846153846154,0.7307692307692308,0.11538461538461542
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,15,4,4,0.6333333333333333,0.6153846153846154,0.6153846153846154,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,16,4,4,0.6333333333333333,0.5769230769230769,0.5769230769230769,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,17,4,5,0.6333333333333333,0.6153846153846154,0.7307692307692308,0.11538461538461542
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,18,4,3,0.6333333333333333,0.6153846153846154,0.5384615384615384,-0.07692307692307698
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,19,4,4,0.6333333333333333,0.6153846153846154,0.6153846153846154,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,20,4,3,0.6333333333333333,0.6153846153846154,0.5384615384615384,-0.07692307692307698
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,21,4,2,0.6333333333333333,0.6538461538461539,0.5,-0.15384615384615385
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,22,4,5,0.6333333333333333,0.6538461538461539,0.7692307692307692,0.11538461538461531
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,23,4,4,0.6333333333333333,0.5769230769230769,0.5769230769230769,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,24,4,5,0.6333333333333333,0.6538461538461539,0.7692307692307692,0.11538461538461531
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,25,4,4,0.6333333333333333,0.5769230769230769,0.5769230769230769,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,26,4,5,0.6333333333333333,0.6538461538461539,0.7692307692307693,0.11538461538461542
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,27,4,3,0.6333333333333333,0.6153846153846154,0.5384615384615384,-0.07692307692307698
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,28,4,5,0.6333333333333333,0.6153846153846154,0.7307692307692308,0.11538461538461542
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,29,4,4,0.6333333333333333,0.6153846153846154,0.6153846153846154,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,30,4,5,0.6333333333333333,0.6153846153846154,0.7307692307692308,0.11538461538461542
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,31,4,5,0.6333333333333333,0.6153846153846154,0.7307692307692308,0.11538461538461542
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,32,4,5,0.6333333333333333,0.6153846153846154,0.7307692307692308,0.11538461538461542
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,33,4,2,0.6333333333333333,0.6538461538461539,0.5,-0.15384615384615385
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,34,4,5,0.6333333333333333,0.6538461538461539,0.7692307692307692,0.11538461538461531
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,35,4,5,0.6333333333333333,0.6538461538461539,0.7692307692307692,0.11538461538461531
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,36,4,2,0.6333333333333333,0.6538461538461539,0.5,-0.15384615384615385
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,37,4,5,0.6333333333333333,0.6538461538461539,0.7692307692307692,0.11538461538461531
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,38,4,5,0.6333333333333333,0.6153846153846154,0.7307692307692308,0.11538461538461542
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,39,4,5,0.6333333333333333,0.6153846153846154,0.7307692307692308,0.11538461538461542
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,40,4,5,0.6333333333333333,0.6153846153846154,0.7307692307692308,0.11538461538461542
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,41,4,5,0.6333333333333333,0.6538461538461539,0.7692307692307693,0.11538461538461542
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,42,4,3,0.6333333333333333,0.6153846153846154,0.5384615384615384,-0.07692307692307698
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,43,4,5,0.6333333333333333,0.6538461538461539,0.7692307692307692,0.11538461538461531
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,44,4,5,0.6333333333333333,0.6153846153846154,0.7307692307692308,0.11538461538461542
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,45,4,3,0.6333333333333333,0.6153846153846154,0.5384615384615384,-0.07692307692307698
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,46,4,2,0.6333333333333333,0.6538461538461539,0.5,-0.15384615384615385
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,47,4,4,0.6333333333333333,0.6153846153846154,0.6153846153846154,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,48,4,4,0.6333333333333333,0.6153846153846154,0.6153846153846154,0.0
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,2,4,26,49,4,3,0.6333333333333333,0.6153846153846154,0.5384615384615384,-0.07692307692307698
wmt ref-free audit en-de,gpt-4.1-mini,en-de,translation_quality_ref_free,P2_explicit_pivot,4,8,22,0,4,5,0.6333333333333333,0.6363636363636364,0.7727272727272727,0.13636363636363635
